RunID,Time,Latitude,Longitude,Elevation,Distance,HeartRate,Cadence,Speed
10031900700,2023-06-28T17:32:39.146000,52.28441,4.50722833,7.925,300.3999938964844,136,89.0,
10031900700,2023-06-28T17:32:40.146000,52.28443167,4.50724333,7.772,302.8999938964844,135,89.0,
10031900700,2023-06-28T17:32:41.146000,52.28445167,4.50726,7.62,305.3999938964844,135,89.0,
10031900700,2023-06-28T17:32:42.146000,52.28447167,4.50727833,7.468,307.8999938964844,135,89.0,
10031900700,2023-06-28T17:32:43.146000,52.28449167,4.5073,7.315,310.1000061035156,135,89.0,
10031900700,2023-06-28T17:32:44.146000,52.28451,4.50732,7.163,312.79998779296875,135,89.0,
10031900700,2023-06-28T17:32:45.146000,52.28453,4.50733667,7.163,315.20001220703125,135,89.0,
10031900700,2023-06-28T17:32:46.146000,52.28455167,4.50735667,7.01,317.70001220703125,135,89.0,
10031900700,2023-06-28T17:32:47.146000,52.284575,4.50737833,6.858,320.20001220703125,134,89.0,
10031900700,2023-06-28T17:32:48.146000,52.284595,4.50740333,6.858,323.6000061035156,134,89.0,
10031900700,2023-06-28T17:32:49.146000,52.284615,4.50742833,6.706,326.3999938964844,134,89.0,
10031900700,2023-06-28T17:32:50.146000,52.28463333,4.50744833,6.553,329.20001220703125,134,89.0,
10031900700,2023-06-28T17:32:51.146000,52.28465333,4.50747167,6.401,331.8999938964844,133,89.0,
10031900700,2023-06-28T17:32:52.146000,52.28467333,4.50749667,6.401,334.79998779296875,133,89.0,
10031900700,2023-06-28T17:32:53.146000,52.284695,4.50752167,6.248,337.6000061035156,132,89.0,
10031900700,2023-06-28T17:32:54.146000,52.28471833,4.50754667,6.096,340.6000061035156,131,89.0,
10031900700,2023-06-28T17:32:55.146000,52.28474667,4.50757667,5.944,343.79998779296875,130,89.0,
10031900700,2023-06-28T17:32:56.146000,52.28477167,4.50760833,5.944,347.3999938964844,129,89.0,
10031900700,2023-06-28T17:32:57.146000,52.284795,4.50764,5.791,350.70001220703125,126,89.0,
10031900700,2023-06-28T17:32:58.146000,52.28481333,4.50767,5.791,354.20001220703125,125,89.0,
10031900700,2023-06-28T17:32:59.146000,52.28484,4.507705,5.639,357.3999938964844,123,89.0,
10031900700,2023-06-28T17:33:00.146000,52.28486,4.50772833,5.639,361.3999938964844,121,89.0,
10031900700,2023-06-28T17:33:01.146000,52.28487833,4.507755,5.639,364.7000122070313,120,89.0,
10031900700,2023-06-28T17:33:02.146000,52.28489833,4.50778333,5.639,367.8999938964844,122,89.0,
10031900700,2023-06-28T17:33:03.146000,52.28491,4.50780167,5.639,371.0,124,89.0,
10031900700,2023-06-28T17:33:04.146000,52.28493167,4.50782333,5.639,373.2999877929688,126,89.0,
10031900700,2023-06-28T17:33:05.146000,52.284945,4.50783833,5.639,375.7000122070313,127,89.0,
10031900700,2023-06-28T17:33:06.146000,52.28496167,4.50785667,5.639,377.5,128,89.0,
10031900700,2023-06-28T17:33:07.146000,52.28498,4.50787833,5.639,379.2999877929688,129,89.0,
10031900700,2023-06-28T17:33:08.146000,52.28499667,4.50789833,5.639,381.6000061035156,130,89.0,
10031900700,2023-06-28T17:33:09.146000,52.28501333,4.50791833,5.639,383.2000122070313,130,89.0,
10031900700,2023-06-28T17:33:10.146000,52.28503167,4.50793667,5.486,385.2999877929688,131,89.0,
10031900700,2023-06-28T17:33:11.146000,52.28504833,4.50795167,5.334,387.3999938964844,132,89.0,
10031900700,2023-06-28T17:33:12.146000,52.28506833,4.50796667,5.182,389.2999877929688,132,89.0,
10031900700,2023-06-28T17:33:13.146000,52.285085,4.507985,5.029,392.0,133,89.0,
10031900700,2023-06-28T17:33:14.146000,52.28510333,4.50800667,4.877,394.0,133,89.0,
10031900700,2023-06-28T17:33:15.146000,52.28511833,4.50802,4.724,396.7000122070313,134,89.0,
10031900700,2023-06-28T17:33:16.146000,52.285135,4.50803,4.572,398.7999877929688,134,89.0,
10031900700,2023-06-28T17:33:17.146000,52.28515167,4.50803667,4.42,400.7000122070313,134,89.0,
10031900700,2023-06-28T17:33:18.146000,52.285165,4.50804667,4.115,402.7000122070313,135,89.0,
10031900700,2023-06-28T17:33:19.146000,52.28518,4.50806,3.962,404.5,136,89.0,
10031900700,2023-06-28T17:33:20.146000,52.285195,4.508075,3.658,406.2000122070313,136,89.0,
10031900700,2023-06-28T17:33:21.146000,52.28521167,4.50809333,3.505,408.1000061035156,136,89.0,
10031900700,2023-06-28T17:33:22.146000,52.28522833,4.508115,3.2,409.8999938964844,136,89.0,
10031900700,2023-06-28T17:33:23.146000,52.285245,4.50813833,3.048,411.8999938964844,137,89.0,
10031900700,2023-06-28T17:33:24.146000,52.28526333,4.508165,2.896,414.1000061035156,137,89.0,
10031900700,2023-06-28T17:33:25.146000,52.28527833,4.50818833,2.743,416.7000122070313,137,89.0,
10031900700,2023-06-28T17:33:26.146000,52.285295,4.50821833,2.591,419.1000061035156,137,89.0,
10031900700,2023-06-28T17:33:27.146000,52.28531167,4.50825,2.438,422.0,137,89.0,
10031900700,2023-06-28T17:33:28.146000,52.28533,4.50828,2.438,425.1000061035156,137,89.0,
10031900700,2023-06-28T17:33:29.146000,52.28535,4.50831333,2.286,428.2000122070313,138,89.0,
10031900700,2023-06-28T17:33:30.146000,52.28536667,4.50834,2.286,431.5,137,89.0,
10031900700,2023-06-28T17:33:31.146000,52.28538333,4.508365,2.438,434.5,137,89.0,
